x,y
787.4203870336592, 63.99767672711229
789.1537842272065, 63.57007007997827
792.1253222732878, 63.525209561194124
793.1158349553149, 63.02124458421474
796.1699157248984, 62.9907012522766
797.1604284069255, 62.517279607235366
800.214509176509, 62.479100442312685
801.205021858536, 61.94459213339517
804.1765599046173, 61.80619266055045
805.9099570981647, 61.31177247480174
808.881495144246, 61.16573716897249
809.8720078262731, 60.63886469303951
812.9260885958565, 60.5090555323024
813.9166012778837, 59.98218305636941
816.9706820474672, 59.86764556160137
817.9611947294943, 59.31022975373024
821.0152754990778, 59.16514892702405
822.0057881811049, 58.58482562019932
825.2662257594441, 58.48555979140035
825.2662257594441, 57.89760065159108
828.7330201465388, 57.84414982069932
828.7330201465388, 57.25619068089005
831.9109150013758, 57.170669351463246
832.1998145336337, 56.6415061256349
835.2201278254208, 56.21632906172323
838.2667047110496, 55.90922974241789
838.5556042433075, 55.34086924060226
841.4445995658865, 54.94176970327718
844.3335948884654, 54.321740064932854
847.2225902110445, 53.68567517732101
850.1115855336235, 53.03892012353081
853.0005808562024, 52.3921650697406
855.8895761787815, 51.72937476668288
858.7785715013605, 51.0558942974468
861.4749671357675, 50.32539960859285
864.5565621465184, 49.73031369133135
866.9833182174849, 48.86975531397414
866.8677584045817, 49.55927103247774
870.0456532594186, 48.746818402923104
870.2107387064231, 48.10082693243135
872.9346485819975, 47.44499372164843
873.3198479583415, 47.955746105725176
875.8814238110281, 46.94552540187106
878.1926200690913, 46.133072772316424
879.0015387594135, 46.56602450253962
881.0816153916703, 45.662705460469006
883.335031743282, 44.879353838844324
884.2017303400556, 45.283204561137566
886.2818069723126, 44.37988551906695
888.4774434174726, 43.56743288951232
889.4019219206979, 44.00038461973551
891.3086588336, 42.851191755562844
891.8094180228471, 43.35897464903449
894.3709938755337, 42.34875394518037
896.1043910690811, 41.616477561963364
898.8200466723054, 40.96972250817316
898.3578074206928, 41.68418194775958
901.1942755555885, 40.35115061976225
900.669003678756, 41.1140397515809
903.5002190948835, 39.713627982216984
903.9431983776789, 40.258826457312864
905.8691952593982, 39.09262651058372
906.7358938561719, 39.56396565572008
908.6006090189275, 38.334596545209784
908.4692910497193, 39.02945734680256
911.0116069335888, 37.65577099288453
911.4545862163843, 38.22769488342628
913.322803191652, 37.02505118836186
914.2472816948773, 37.425932420049996
915.6339994497152, 36.36226088530413
916.5584779529405, 36.78452244934897
917.9504484265468, 35.73008333084804
920.26164468461, 35.054659195034084
919.7363728077773, 35.87585832418918
921.6142197674537, 34.28569610515956
922.0475690658405, 35.12754669170465
